timestamp_1hz,anger_idx,arousal,comtempt_idx,disgust_idx,fear_idx,happy_idx,neutral_idx,sad_idx,surprise_idx,timestamp,valence,emotion
161,0.16744292,0.10758889,0.012896246,0.0015550046,0.006257018,0.29772907,0.3982112,0.11133602,0.004572513,161.47916666666666,0.12703945,Neutral
162,0.110591374,-0.04391651,0.019182054,0.0017363649,0.004426139,0.19903278,0.6254082,0.036286317,0.0033367798,162.47916666666666,0.09087045,Neutral
163,0.07555262,-0.043660063,0.014528878,0.0033454364,0.00829826,0.30812147,0.55650866,0.027344575,0.0063000903,163.47916666666666,0.22127412,Neutral
164,0.0642054,-0.13960327,0.004161113,0.00035588534,0.00290454,0.05667292,0.79178214,0.078816704,0.0011013001,164.47916666666666,-0.07801217,Neutral
165,0.11968558,-0.017626489,0.008886823,0.0035110267,0.007830088,0.071663745,0.6011108,0.18444782,0.002864117,165.47916666666666,-0.10734687,Neutral
166,0.37026295,0.144646,0.01055786,0.012787145,0.0104608955,0.04895294,0.2985239,0.24359256,0.004861724,166.47916666666666,-0.22725023,Neutral
167,0.6952167,0.43226603,0.0040704785,0.032423254,0.022742229,0.029403098,0.19046475,0.014302635,0.011376764,167.47916666666666,-0.21852934,Anger
168,0.5622384,0.29956958,0.0046466882,0.034730464,0.00885575,0.044262797,0.2928902,0.047221903,0.0051537915,168.47916666666666,-0.17460252,Anger
169,0.18596432,0.1272529,0.016336493,0.007685668,0.21386248,0.033871762,0.3434669,0.15421252,0.04459982,169.44166666666666,-0.12878181,Fear
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fear
171,0.24350643,0.16490637,0.0945983,0.023148784,0.1640156,0.09647126,0.15910895,0.17449038,0.04466027,171.58333333333331,-0.028084293,Fear
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fear
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fear
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fear
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fear
176,0.32259503,0.14231002,0.014680344,0.03733898,0.09548415,0.048236515,0.20677464,0.22970481,0.04518552,176.60539215686273,-0.21917915,Anger
177,0.36575052,0.14012349,0.014956054,0.01960512,0.018975375,0.08276894,0.3317991,0.15604557,0.010099351,177.47916666666666,-0.22047882,Anger
178,0.1566831,-0.17306478,0.02011036,0.011816504,0.006177015,0.12595743,0.109618604,0.56578463,0.0038523467,178.47916666666666,-0.40889314,Sadness
179,0.16736424,-0.24874842,0.012897412,0.001147394,0.00410457,0.00072227744,0.10180119,0.7098945,0.0020684337,179.47916666666666,-0.6666381,Sadness
180,0.1518309,-0.26205,0.012878609,0.001287085,0.004894179,0.00069668476,0.09452265,0.73182917,0.0020607486,180.47916666666666,-0.6567971,Sadness
181,0.15814154,-0.24472533,0.011747491,0.0016969885,0.00628328,0.0006102186,0.1082424,0.71072775,0.0025502965,181.47916666666666,-0.65329915,Sadness
182,0.0866188,-0.33685863,0.0087594865,0.001471986,0.005202793,0.0005456121,0.07707549,0.81865984,0.0016659764,182.47916666666666,-0.6846935,Sadness
183,0.042269204,-0.4089432,0.018585803,0.0027190836,0.0070012766,0.009047188,0.06238639,0.8556897,0.002301394,183.47916666666666,-0.59260255,Sadness
184,0.10775464,-0.08725449,0.009511981,0.0072377026,0.010834844,0.09215324,0.50191647,0.24670489,0.023886263,184.47916666666666,-0.08809825,Neutral
185,0.10314431,-0.20139645,0.04058784,0.006432131,0.010066003,0.04784828,0.17158069,0.612768,0.00757272,185.47916666666666,-0.34710756,Sadness
186,0.07197411,-0.35804346,0.031413436,0.0018357761,0.009813374,0.0044986005,0.10042182,0.7767267,0.0033161428,186.47916666666666,-0.58316755,Sadness
187,0.09500151,-0.25955018,0.0059507005,0.002992641,0.07040102,0.0010759529,0.14221743,0.6618227,0.020538079,187.47916666666666,-0.54468423,Sadness
188,0.082531415,-0.24749146,0.004781097,0.0026143836,0.070204064,0.0008527066,0.15670954,0.6547747,0.027532058,188.47916666666666,-0.55016595,Sadness
189,0.09849594,-0.2073466,0.007529903,0.002244588,0.060403407,0.0012701513,0.19949536,0.5945973,0.035963405,189.47916666666666,-0.5228767,Sadness
190,0.09986904,-0.2065018,0.0068380195,0.002531218,0.06187537,0.0011055055,0.18707252,0.60536224,0.035346124,190.47916666666666,-0.5230432,Sadness
191,0.07924835,-0.23083214,0.0041276044,0.001920398,0.07210476,0.00054980663,0.14225578,0.66796654,0.03182674,191.47916666666666,-0.5628395,Sadness
192,0.06779348,-0.32039103,0.0053872284,0.0006074624,0.026640495,0.00043319262,0.12999247,0.7575349,0.011610769,192.47916666666666,-0.6036077,Sadness
193,0.074726604,-0.3250848,0.006257582,0.0006316046,0.018566547,0.00051977934,0.10598358,0.78582484,0.0074894517,193.47916666666666,-0.61119366,Sadness
194,0.08067606,-0.29938427,0.008643667,0.00064172706,0.024281904,0.00094820216,0.12498353,0.7488527,0.010972183,194.47916666666666,-0.58146054,Sadness
195,0.09339189,-0.26801395,0.010501705,0.00065614044,0.03645403,0.0013688215,0.16538535,0.67315155,0.019090513,195.47916666666666,-0.5340491,Sadness
196,0.07551972,-0.32742742,0.009007604,0.0007066875,0.021372706,0.0010847751,0.13880989,0.74143606,0.0120625,196.47916666666666,-0.56984586,Sadness
197,0.06631994,-0.2778503,0.0074882493,0.0039844434,0.05305223,0.0021460797,0.11198897,0.7177592,0.03726084,197.47916666666666,-0.50628865,Sadness
198,0.24439187,0.067552924,0.015283157,0.014642365,0.03764434,0.046301216,0.34479305,0.2757487,0.02119529,198.47916666666666,-0.26782033,Neutral
199,0.29926002,0.18780826,0.0130742155,0.013116497,0.025154827,0.051778,0.41798344,0.17725533,0.0023776563,199.47916666666666,-0.20916945,Neutral
200,0.33067673,0.11480682,0.011896421,0.0097281905,0.008033858,0.051098138,0.47892547,0.10846543,0.0011757512,200.47916666666666,-0.22611178,Neutral
201,0.24429889,0.06981115,0.010186472,0.030779453,0.004763329,0.1947457,0.4169185,0.096454926,0.0018527271,201.47916666666666,-0.067664765,Neutral
202,0.7144219,0.5278793,0.007619037,0.14388649,0.0026468278,0.03066902,0.06483602,0.035302944,0.00061778986,202.47916666666666,-0.25032485,Anger
203,0.7562137,0.46620572,0.005669271,0.048977077,0.0018003042,0.0112718595,0.120703615,0.054731246,0.00063283235,203.47916666666666,-0.39472952,Anger
204,0.8356466,0.5741708,0.004610488,0.05028973,0.0014008759,0.0077665285,0.07401947,0.025788186,0.00047809957,204.47916666666666,-0.40036884,Anger
205,0.8394642,0.524787,0.0033179475,0.020295972,0.0014743315,0.00818987,0.10555434,0.021228358,0.00047494192,205.47916666666666,-0.3502765,Anger
206,0.8731782,0.5790042,0.003175728,0.02005287,0.004229361,0.0066296435,0.07492869,0.016788555,0.0010169907,206.47916666666666,-0.34323454,Anger
207,0.76997924,0.47461143,0.0025293836,0.030591493,0.002737264,0.005126947,0.1304823,0.05772343,0.00082995166,207.47916666666666,-0.43762448,Anger
208,0.8067519,0.5516517,0.0041363,0.034269333,0.0016342829,0.006042263,0.097412914,0.049147855,0.0006051392,208.47916666666666,-0.4323891,Anger
209,0.8031098,0.5497145,0.0021076456,0.028431034,0.0012187414,0.0029955187,0.13095339,0.03053666,0.0006471932,209.47916666666666,-0.4273645,Anger
210,0.8502188,0.563953,0.0045084017,0.02272032,0.00090359134,0.0058970847,0.10346499,0.0118329795,0.0004538831,210.47916666666666,-0.38500357,Anger
211,0.5938425,0.24747215,0.017498752,0.010052043,0.0061701126,0.0044049737,0.1595046,0.20630687,0.0022201564,211.47916666666666,-0.45199826,Anger
212,0.22392078,-0.17070784,0.060591128,0.000949157,0.008940484,0.0076073497,0.24437225,0.45032525,0.003293572,212.47916666666666,-0.45107782,Sadness
213,0.26749763,-0.1298721,0.050477386,0.00091104396,0.007950617,0.0037681477,0.20237236,0.46382877,0.00319409,213.47916666666666,-0.51539284,Sadness
214,0.2676731,-0.123324156,0.054250877,0.0011035762,0.0075065442,0.004763008,0.23018984,0.4317018,0.0028112538,214.47916666666666,-0.4948471,Sadness
215,0.23814432,-0.16060512,0.02966535,0.0012665896,0.010255608,0.0026369474,0.17989455,0.5354327,0.0027039454,215.47916666666666,-0.56243646,Sadness
216,0.184471,-0.21260001,0.02181342,0.0014933179,0.010235184,0.002221482,0.12479856,0.6527512,0.0022158336,216.47916666666666,-0.5882527,Sadness
217,0.16893877,-0.17421877,0.02860447,0.0021020938,0.009362656,0.0031936357,0.100124754,0.6853073,0.0023662893,217.47916666666666,-0.6116839,Sadness
218,0.19652058,-0.06233433,0.023211548,0.003612563,0.010166666,0.0030258268,0.07038129,0.69103473,0.0020468307,218.47916666666666,-0.5940972,Sadness
219,0.08621087,-0.22875707,0.033157885,0.00058016565,0.0021685008,0.019144868,0.450349,0.40381658,0.0045721275,219.47916666666666,-0.2475294,Neutral
220,0.16641311,-0.09920115,0.03096315,0.0029177961,0.0058588195,0.008221179,0.17932163,0.6040924,0.002211871,220.47916666666666,-0.5124838,Sadness
221,0.34397808,-0.048852846,0.021249548,0.004455438,0.0050160596,0.00068288296,0.12990664,0.49289498,0.0018163942,221.47916666666666,-0.5520507,Sadness
222,0.0753923,-0.3593491,0.023198018,0.0013340841,0.005652273,0.0051112636,0.10879997,0.77856046,0.0019515903,222.47916666666666,-0.61138386,Sadness
223,0.20711476,-0.20038696,0.06198835,0.0023318895,0.0027067994,0.010945509,0.10140706,0.6116516,0.0018540747,223.47916666666666,-0.62362534,Sadness
224,0.22690247,-0.03286853,0.012030088,0.003477352,0.017058259,0.046499852,0.39585268,0.28374454,0.014434747,224.47916666666666,-0.32485384,Neutral
225,0.28406253,0.17482793,0.009005124,0.0074540838,0.004267284,0.09035886,0.41373602,0.19013155,0.0009845576,225.47916666666666,-0.18824045,Neutral
226,0.3605868,0.13831812,0.010535791,0.007912259,0.004762853,0.03853135,0.36460483,0.21218048,0.0008856235,226.47916666666666,-0.2492501,Neutral
227,0.43200195,0.17440827,0.019541506,0.03384203,0.0060008937,0.16496198,0.2393545,0.10169313,0.0026040021,227.47916666666666,-0.010581111,Anger
228,0.52093923,0.24873154,0.01620092,0.034284186,0.0055159596,0.118127905,0.20841779,0.09474689,0.0017671445,228.47916666666666,-0.10659379,Anger
229,0.3508074,0.110861085,0.008899471,0.07276932,0.008897883,0.048962925,0.17466754,0.33244094,0.002554531,229.47916666666666,-0.24871941,Sadness
230,0.27915472,0.15262362,0.002563076,0.010550055,0.01596632,0.03616788,0.29606256,0.3560584,0.0034769836,230.47916666666666,-0.30085957,Sadness
231,0.026069283,0.07736321,0.015850646,0.0024266473,0.0027708893,0.7987349,0.14069237,0.01061553,0.002839703,231.47916666666666,0.524659,Happiness
232,0.1580257,-0.20872633,0.13286054,0.004116862,0.0026162649,0.016010476,0.1856159,0.49761143,0.0031428358,232.47916666666666,-0.40730473,Sadness
233,0.09303493,-0.2657784,0.117964685,0.0021655827,0.0022524549,0.014172875,0.19203651,0.57427716,0.0040957923,233.47916666666666,-0.42324218,Sadness
234,0.047814984,-0.3448899,0.081003465,0.0015860838,0.0028884595,0.022304764,0.15901817,0.6796806,0.0057034474,234.47916666666666,-0.37609085,Sadness
235,0.06398901,-0.26238304,0.08565745,0.0035847507,0.009328245,0.059807155,0.2762475,0.48636857,0.015017298,235.47916666666666,-0.16032843,Sadness
236,0.07757231,-0.1708579,0.018180365,0.0072467574,0.055298615,0.06408106,0.4438822,0.29821748,0.03552124,236.47916666666666,-0.11867764,Neutral
237,0.05047707,-0.3006806,0.11638946,0.0037486907,0.0038712146,0.11964778,0.24294858,0.4557055,0.0072117527,237.47916666666666,-0.06326933,Sadness
238,0.1520787,-0.19195187,0.1519381,0.0031752235,0.0023337756,0.02085405,0.20932667,0.45571518,0.0045782872,238.47916666666666,-0.35680977,Sadness
239,0.2507454,0.023513133,0.04836966,0.01581577,0.02905992,0.09488889,0.22336143,0.26633692,0.07142204,239.5625,-0.24838087,Anger
240,0.17405081,0.13105007,0.019217527,0.014359391,0.08056154,0.06433197,0.4126872,0.08458679,0.15020476,240.47916666666666,-0.08928108,Neutral
241,0.11405704,0.16490908,0.035403915,0.014631604,0.14444067,0.13469113,0.37054133,0.07863436,0.10759994,241.44642857142858,0.030164743,Neutral
242,0.045820195,0.13283972,0.06794318,0.025923157,0.18604176,0.10837014,0.26255047,0.05290478,0.2504463,242.02083333333331,0.1488178,Neutral
243,0.009705013,0.2000518,0.0003842161,0.0011488321,0.5705875,0.00022275953,0.014294007,0.32124767,0.08240998,243.66666666666666,-0.5362247,Fear
244,0.008502098,0.082795635,0.00031012174,0.0030842004,0.49352947,0.00035049117,0.018966569,0.4060689,0.06918817,244.47916666666666,-0.5410527,Fear
245,0.008625286,-0.02998247,0.00016551193,0.0032328127,0.4772136,0.00016503125,0.02121902,0.44288376,0.046494994,245.47916666666666,-0.6655273,Sadness
246,0.0074554794,0.016776802,0.0001282103,0.000469918,0.46763408,6.525187e-05,0.010980051,0.47386506,0.03940194,246.47916666666666,-0.68579286,Sadness
247,0.008759023,-0.058389414,0.00018066526,0.00040908184,0.36276764,7.6586155e-05,0.017095046,0.5634582,0.047253717,247.20833333333331,-0.65244967,Sadness
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sadness
249,0.03993737,0.16170092,0.019424422,0.029679429,0.3142709,0.03326033,0.27857545,0.06738892,0.2174632,249.3125,0.16135234,Fear
250,0.011006275,-0.19974627,0.0042759427,0.0045126784,0.05914155,0.027591534,0.5713613,0.27176362,0.050347105,250.52083333333331,-0.21074224,Neutral
251,0.0072106016,-0.22590965,0.0081989905,0.0024352546,0.034652043,0.054848943,0.52478594,0.34950602,0.018362222,251.47916666666666,-0.1832514,Neutral
252,0.015991773,-0.07279051,0.060369436,0.008108213,0.06284371,0.21788658,0.35545188,0.2223261,0.057022326,252.54583333333332,0.13631538,Neutral
253,0.022209175,0.0037947025,0.09162827,0.019057654,0.10693508,0.29229692,0.2534253,0.14008017,0.07436744,253.55787037037032,0.2064387,Fear
254,0.024054723,0.031406287,0.118384115,0.02796168,0.123972364,0.31912842,0.13752213,0.15407887,0.0948977,254.46759259259258,0.22777303,Fear
255,0.024075564,0.1225222,0.046932764,0.019165628,0.1729466,0.269135,0.1310838,0.21388775,0.12277289,255.48717948717947,0.1852066,Happiness
256,0.032104462,0.009578402,0.09049894,0.0062107043,0.0765873,0.3225581,0.24343784,0.16393016,0.06467249,256.4595238095238,0.20947957,Happiness
257,0.004455092,-0.3572372,0.008231986,0.0008640984,0.07990488,0.027822012,0.04481654,0.82145596,0.012449413,257.4791666666667,-0.64980286,Sadness
258,0.0068018776,-0.37177953,0.000512027,0.0014563994,0.09005487,0.0002806851,0.042120192,0.83896756,0.019806365,258.4791666666667,-0.6641459,Sadness
259,0.008446511,-0.43257144,0.0022946445,0.0004467088,0.044986308,0.00057746115,0.0603878,0.870305,0.012555602,259.4791666666667,-0.63707536,Sadness
260,0.01037312,-0.2591961,0.004254599,0.023997985,0.1138376,0.02404348,0.09586057,0.7042618,0.023370834,260.4791666666667,-0.40888956,Sadness
261,0.020247336,-0.07129634,0.013015311,0.012981218,0.08404998,0.06351033,0.3086924,0.44689128,0.050612178,261.4791666666667,-0.13087146,Sadness
262,0.012099922,-0.17442529,0.039356604,0.0016072462,0.026183931,0.0928304,0.38121223,0.44193697,0.004772673,262.4791666666667,-0.036354825,Sadness
263,0.013650298,-0.19925626,0.032730486,0.0017850989,0.041583646,0.043192193,0.1965075,0.6657555,0.004795281,263.4791666666667,-0.18206032,Sadness
264,0.015681108,-0.1745193,0.06501248,0.0028723578,0.020909155,0.065279685,0.2739318,0.5525524,0.0037609788,264.4791666666667,-0.13084368,Sadness
265,0.022798233,-0.18304555,0.06986461,0.0021112403,0.011076474,0.04954253,0.42291006,0.41713342,0.0045634466,265.4791666666667,-0.13445637,Sadness
266,0.011188396,-0.08715763,0.016702171,0.00895176,0.060094,0.17050205,0.2712091,0.42049944,0.040853053,266.4791666666667,0.03548379,Sadness
267,0.024721859,-0.15178369,0.0045754896,0.0016055367,0.06476607,0.013682365,0.25511935,0.6226399,0.012889396,267.4791666666667,-0.31908163,Sadness
268,0.023007972,-0.12721132,0.012801972,0.002180594,0.074746974,0.045009192,0.2887325,0.5396953,0.01382549,268.4791666666667,-0.17133665,Sadness
269,0.027167598,-0.10286862,0.013040703,0.0031316373,0.062729485,0.040224865,0.39982852,0.42695308,0.026924163,269.4791666666667,-0.14990045,Sadness
270,0.010617363,0.03398273,0.048530653,0.023127032,0.11620999,0.399699,0.1854714,0.18490086,0.03144368,270.4791666666667,0.22478347,Happiness
271,0.010768373,-0.07489473,0.06420808,0.0022814495,0.042896222,0.27163857,0.25593343,0.3437406,0.00853325,271.4791666666667,0.15627544,Sadness
272,0.008178163,-0.06290279,0.10418082,0.0016574729,0.05606852,0.20734376,0.19504744,0.41915724,0.008366597,272.4791666666667,0.10322278,Sadness
273,0.012652532,-0.070761204,0.17018342,0.0061216275,0.02200006,0.16084523,0.21870612,0.40619895,0.0032920782,273.4791666666667,0.04550724,Sadness
274,0.013389892,-0.0676183,0.08047356,0.010824952,0.059052605,0.15031256,0.17941676,0.48952702,0.017002624,274.4791666666667,0.0018854527,Sadness
275,0.029166043,-0.05225386,0.021244677,0.017684486,0.094497,0.06651733,0.15246108,0.5982195,0.020209868,275.4791666666667,-0.1326208,Sadness
276,0.027264243,-0.10600423,0.040098883,0.0044978205,0.051078666,0.07006264,0.17914747,0.6230925,0.0047577773,276.4791666666667,-0.10876909,Sadness
277,0.010549505,-0.08046975,0.1437727,0.005025959,0.027979478,0.14255635,0.12293432,0.54418415,0.002997555,277.4791666666667,0.012097578,Sadness
278,0.009859272,-0.0984968,0.21265723,0.013546269,0.017450066,0.15568686,0.10845077,0.48036918,0.0019803448,278.4791666666667,0.0064047216,Sadness
279,0.006938034,-0.08711635,0.017121498,0.040933754,0.17954953,0.03514387,0.051240023,0.66186506,0.0072082193,279.4791666666667,-0.25493857,Sadness
280,0.008934225,-0.070812345,0.012417884,0.0086309025,0.10703546,0.052435618,0.08031715,0.7214406,0.008788173,280.4791666666667,-0.21330078,Sadness
281,0.022950223,-0.078303434,0.15373169,0.0066749523,0.042703226,0.10763534,0.24172921,0.41886225,0.005713071,281.4791666666667,-0.06378158,Sadness
282,0.016812673,-0.046364695,0.2912683,0.008959309,0.017974196,0.19134535,0.23843889,0.2313196,0.0038816559,282.4791666666667,0.08985284,Contempt
283,0.017328113,-0.07719929,0.1998787,0.010045911,0.022534324,0.19587761,0.26725772,0.2831275,0.0039501376,283.4791666666667,0.06348767,Neutral
284,0.009619178,-0.114346534,0.1394846,0.004418323,0.02689349,0.16235092,0.17372562,0.48077655,0.0027312979,284.4791666666667,-0.036557537,Sadness
285,0.008375342,-0.060847387,0.16938578,0.0033735505,0.03677081,0.2588654,0.1413332,0.3783561,0.0035398484,285.4791666666667,0.11057498,Sadness
286,0.019588673,0.104911946,0.074144594,0.02165754,0.17530663,0.3098241,0.13082062,0.23960267,0.029055148,286.4791666666667,0.19897123,Happiness
287,0.015251745,0.09796581,0.16000745,0.012016468,0.09014066,0.38723302,0.18012351,0.13069837,0.024528762,287.4791666666667,0.33815995,Happiness
288,0.010085527,-0.020057298,0.16176641,0.008476759,0.06066066,0.27687272,0.16118816,0.31008253,0.010867207,288.4791666666667,0.11585314,Sadness
289,0.011851617,-0.11770948,0.08257151,0.0061322474,0.045673594,0.091594905,0.14235127,0.6171532,0.0026716094,289.4791666666667,-0.10054522,Sadness
290,0.014687773,-0.036823418,0.16678613,0.011651705,0.045754906,0.15718557,0.14846462,0.45275208,0.002717222,290.4791666666667,-0.04840159,Sadness
291,0.010795443,-0.0020549097,0.24516882,0.019943656,0.066602625,0.22586109,0.1249531,0.30193952,0.0047357366,291.4791666666667,0.04514553,Sadness
292,0.009994925,-0.004781366,0.044667378,0.012357769,0.15478006,0.17803036,0.1381105,0.42359594,0.038463045,292.4791666666667,0.00031564324,Sadness
293,0.011537153,-0.14486755,0.009174365,0.006308695,0.04551047,0.04561381,0.1701541,0.6969544,0.014746974,293.4791666666667,-0.22138901,Sadness
294,0.0077441013,-0.20377038,0.008330104,0.008647927,0.020760812,0.057475213,0.19887422,0.69179195,0.006375711,294.4791666666667,-0.20740281,Sadness
295,0.00834165,-0.14186019,0.079395235,0.00897983,0.009196687,0.23874885,0.12581266,0.5280786,0.0014464521,295.4791666666667,0.14607625,Sadness
296,0.0030945193,-0.17039047,0.041581314,0.0071174316,0.012685246,0.22613329,0.036188606,0.67234564,0.0008539946,296.4791666666667,0.08215988,Sadness
297,0.0023597556,-0.16527261,0.034289077,0.0047101923,0.007854538,0.34948787,0.039240483,0.5613439,0.0007141489,297.4791666666667,0.17912926,Sadness
298,0.0037779734,-0.22979379,0.023335053,0.0039089154,0.0069774315,0.09431616,0.057116423,0.8100464,0.0005217122,298.4791666666667,-0.11268941,Sadness
299,0.008091473,-0.16073886,0.031781744,0.020540645,0.015138977,0.123634905,0.10718614,0.69043213,0.0031939533,299.4791666666667,-0.06497707,Sadness
300,0.011042416,-0.14258386,0.028869698,0.00791899,0.015587191,0.11958345,0.30467102,0.5009071,0.011420111,300.4791666666667,-0.022490108,Sadness
301,0.0067048934,-0.08057768,0.010707437,0.01262439,0.15068454,0.05734462,0.07226456,0.6658527,0.023816885,301.4791666666667,-0.16032232,Sadness
302,0.011963566,0.10755786,0.016966444,0.0033080354,0.38500777,0.10116827,0.20526594,0.20030183,0.07601813,302.4791666666667,-0.007614333,Fear
303,0.00891386,0.0783616,0.024138244,0.008157014,0.2906817,0.12980324,0.18573986,0.3017127,0.05085339,303.4791666666667,0.0164456,Fear
304,0.0045150924,0.121151574,0.043116096,0.0058837533,0.13479353,0.4979143,0.08479788,0.2083094,0.020669933,304.4791666666667,0.34968996,Happiness
305,0.0012007264,-0.24247837,0.00022567039,0.0008865774,0.031733368,0.000826898,9.4159506e-05,0.96500415,2.8455048e-05,305.4791666666667,-0.954489,Sadness
306,0.002352374,-0.18649714,0.0006100556,0.0015017778,0.048690114,0.0020832445,0.00017838801,0.9445238,6.022408e-05,306.4791666666667,-0.8669195,Sadness
307,0.0025450948,-0.29159486,6.0010712e-05,0.0018198229,0.11096702,0.00043671718,0.0018903547,0.88195544,0.00032548598,307.4791666666667,-0.858314,Sadness
308,0.0027774174,-0.25261435,0.00020452937,0.001911742,0.035564158,0.0014969328,0.00062070764,0.9573187,0.00010582049,308.4791666666667,-0.85549706,Sadness
309,0.0009069515,-0.28961608,0.00013853534,0.0012235161,0.05144805,0.00052014337,0.00019597757,0.9454613,0.00010554522,309.4791666666667,-0.9490173,Sadness
310,0.0035198887,-0.14060088,0.00020192446,0.006311169,0.2026673,0.0004927952,0.00081781903,0.7851548,0.00083430874,310.4791666666667,-0.849771,Sadness
311,0.009925397,-0.10198055,0.0036737982,0.01295959,0.22011945,0.03153598,0.14557318,0.5653153,0.010897314,311.3958333333333,-0.382003,Sadness
312,0.0074962224,-0.27593008,0.0025980424,0.0013296092,0.02372849,0.023741657,0.25237665,0.6762826,0.0124467425,312.4791666666667,-0.28373444,Sadness
313,0.022140408,-0.042831946,0.021276109,0.02086883,0.18544303,0.116031915,0.1633672,0.4451197,0.025752813,313.4791666666667,-0.12280103,Sadness
314,0.009384576,-0.18556404,0.047892094,0.0036590162,0.07336286,0.16226107,0.05580495,0.640054,0.007581411,314.4236111111111,-0.21072477,Sadness
315,0.024114892,-0.08821863,0.074261956,0.010494899,0.01967186,0.39381823,0.049772967,0.4254389,0.0024262595,315.4791666666667,0.051689398,Happiness
316,0.047786426,-0.07195955,0.0616005,0.021332968,0.040723577,0.34798902,0.11088232,0.35926053,0.010424629,316.4140625,0.025009345,Happiness
317,0.030609932,0.06610787,0.044488627,0.022988295,0.023419106,0.7041922,0.04957424,0.12304748,0.0016801241,317.5625,0.35337394,Happiness
318,0.022955146,-0.09775758,0.015176395,0.014343692,0.107137896,0.32523316,0.18457694,0.2812127,0.0493641,318.31666666666666,0.037741113,Happiness
319,0.046078436,0.058944374,0.034014035,0.019597268,0.3564862,0.08315464,0.13751955,0.17924935,0.14390056,319.0833333333333,0.031213839,Fear
320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fear
321,0.17254086,0.24637681,0.08161202,0.058056746,0.16711742,0.056684833,0.18658574,0.1538545,0.12354788,321.4791666666667,-0.029013552,Neutral
322,0.13957213,0.042779207,0.04095935,0.026453614,0.17512828,0.072235264,0.24568105,0.22142605,0.07854425,322.4791666666667,-0.10377597,Neutral
323,0.11324966,0.062542714,0.005555803,0.008670266,0.25659946,0.043066576,0.13778785,0.3586307,0.07643969,323.4791666666667,-0.20368345,Sadness
